code,year,population,gdp_pc,capital_growth_pct_gdp,gdp
ITA,2000,56942108.0,36329.2489368805,20.86457579297,2068664016522.73
ITA,1999,56916317.0,35019.5369777998,20.2331192754624,1993183067821.68
ITA,1998,56906744.0,34465.1191017075,19.7344862094517,1961297709650.38
ITA,1997,56890372.0,33861.928319162,19.501696011003,1926417698714.46
ITA,1996,56860281.0,33270.9199259828,19.3550802119608,1891793856119.88
ITA,1995,56844303.0,32863.956232295,20.042343827916,1868128685847.32
ITA,1994,56843400.0,31942.3546646364,19.0076442938323,1815712043143.79
ITA,1993,56831821.0,31276.1062100006,19.0724802880428,1777478069703.74
ITA,1992,56797087.0,31564.4161304569,21.567775900689,1792766889065.76
ITA,1991,56758521.0,31324.5304954355,22.1990544984365,1777934021940.31
ITA,1990,56719240.0,30871.2858063821,22.5586277411459,1750995868760.78
ITA,1989,56671781.0,30295.5373486731,22.3288079184083,1716902057901.32
ITA,1988,56629288.0,29324.6390373416,22.5790482260205,1660633429541.66
ITA,1987,56601931.0,28157.7692195809,22.1284333500262,1593784110480.64
ITA,1986,56596155.0,27289.5705525052,21.7480838972604,1544484764873.02
ITA,1985,56593071.0,26532.2429941709,23.1708762088391,1501541111558.37
ITA,1984,56576718.0,25817.51567288,23.3117324574465,1460670303685.11
ITA,1983,56564074.0,25016.2979419386,22.2482512050056,1415023727993.86
ITA,1982,56543548.0,24736.163081124,23.7342913481475,1398670424513.36
ITA,1981,56501675.0,24652.5355199818,24.6933343779988,1392909549875.97
ITA,1980,56433883.0,24475.5206247612,26.7676896684473,1381248667301.86
ITA,1979,56317749.0,23712.6445053985,24.4213232625455,1335442761381.26
ITA,1978,56155143.0,22443.8437463268,23.8877637415518,1260337255044.64
ITA,1977,55955411.0,21817.0536808332,24.4419569382001,1220782205520.08
ITA,1976,55718260.0,21362.9149586145,26.5977767126951,1190304450021.97
ITA,1975,55441001.0,20041.7018913472,23.7773899780801,1111132014599.88
ITA,1974,55110868.0,20592.1684270568,29.7710232725886,1134852276017.3
ITA,1973,54751406.0,19646.7634542843,26.3589866727246,1075687922471.48
ITA,1972,54381345.0,18464.6898423387,22.9353759585434,1004134668634.22
ITA,1971,54073490.0,17908.8892936887,23.8342716312164,968396146133.381
ITA,1970,53821850.0,17671.3369752178,26.0060974743531,951104047979.626
ITA,1969,53537950.0,16875.9045965817,,903501336496.564
ITA,1968,53235750.0,15996.2425069774,,851571967040.822
ITA,1967,52900500.0,15108.8121339649,,799263716292.809
ITA,1966,52519000.0,14199.2537186079,,745730606047.57
ITA,1965,52112350.0,13501.9889624394,,703620374506.777
ITA,1964,51675350.0,13185.2726292957,,681353577964.277
ITA,1963,51252000.0,12932.3757905722,,662810124018.409
ITA,1962,50879450.0,12335.1035996698,,627603286844.218
ITA,1961,50536350.0,11693.4292680534,,590943234190.592
ITA,1960,50199700.0,10878.9830327805,,546121684550.671
JAM,2020,2961161.0,4357.96026073418,24.4052041737406,12904621963.6359
JAM,2019,2948277.0,4874.16992282121,24.2690954889352,14370403077.5455
JAM,2018,2934853.0,4853.16000510955,23.3115188992384,14243311200.4758
JAM,2017,2920848.0,4785.97878632149,22.531839949341,13979116566.0695
JAM,2016,2906242.0,4762.54342505162,21.2881379416869,13841103728.7089
JAM,2015,2891024.0,4722.66568870506,21.3519257060259,13653339850.0229
JAM,2014,2875137.0,4705.40181320672,22.4737726862373,13528674853.0177
JAM,2013,2858710.0,4700.01867534337,21.2598876053002,13435990387.3909
JAM,2012,2842128.0,4703.09302498548,19.933172313766,13366792372.9159
JAM,2011,2825932.0,4759.25190748758,21.4363320120383,13449322261.4302
JAM,2010,2810464.0,4704.04775962425,20.2065266516363,13220556882.7046
JAM,2009,2795839.0,4798.57690605166,21.0562677587986,13416048458.4386
JAM,2008,2781869.0,5041.75384055595,24.3505399801894,14025498714.6735
JAM,2007,2768229.0,5108.06026594682,26.5711943561208,14140280561.9417
JAM,2006,2754414.0,5061.20603680652,28.4225128006365,13940656764.6644
JAM,2005,2740000.0,4944.48414281807,26.9423770056378,13547886551.3215
JAM,2004,2725017.0,4927.62743846159,26.4672108900349,13427868539.4743
JAM,2003,2709438.0,4891.21457292864,26.2476354887881,13252442630.0466
JAM,2002,2692843.0,4747.30601206641,27.3377182263497,12783749763.451
JAM,2001,2674706.0,4685.90599608669,25.8803612005022,12533420883.1691
JAM,2000,2654698.0,4658.568396072,23.4633378887026,12367092203.9155
JAM,1999,2632677.0,4656.61708452045,21.2633508366428,12259368696.224
JAM,1998,2608874.0,4650.38256185981,22.6006625733252,12132262155.6894
JAM,1997,2583914.0,4807.53872662327,25.6947736878739,12422266621.2641
JAM,1996,2558631.0,4911.0527961325,25.55400097647,12565571926.8213
JAM,1995,2533705.0,4965.01335993538,25.2595739526191,12579879175.1351
JAM,1994,2509042.0,4898.70034062221,24.2318586719733,12291044900.0354
JAM,1993,2484583.0,4879.42321183164,25.2619324796275,12123331961.9223
JAM,1992,2461047.0,4502.11805836738,29.8285589091991,11079924141.1909
JAM,1991,2439329.0,4455.08062714537,24.3642758759241,10867407371.1339
JAM,1990,2419901.0,4283.59725693572,25.8843922995532,10365881285.656
JAM,1989,2403464.0,4139.03081826348,26.6111654508429,9948011566.58682
JAM,1988,2389415.0,3884.70527063458,23.622141340759,9282173044.23334
JAM,1987,2375400.0,3758.26063261962,20.6490653309257,8927372306.72465
JAM,1986,2358165.0,3510.16781176195,16.94417282206,8277554877.82362
JAM,1985,2335510.0,3478.7271640756,24.3038118155671,8124602078.97021
JAM,1984,2306367.0,3629.52393608019,23.1222946652197,8371014231.88547
JAM,1983,2271735.0,3742.57857317677,22.2587667697368,8502146734.93572
JAM,1982,2234062.0,3734.39712756512,20.868912380259,8342874715.6024
JAM,1981,2196921.0,3720.54392502179,20.2981024703688,8173741080.30279
JAM,1980,2162839.0,3681.98806684126,15.9058054513838,7963547388.49888
JAM,1979,2132784.0,3960.16441188985,19.2186368203379,8446175295.04808
JAM,1978,2105903.0,4053.68504515352,15.0452181986082,8536667497.64394
JAM,1977,2080824.0,4104.74609002275,12.2262469020156,8541254178.02549
JAM,1976,2055371.0,4266.39964723049,18.2131737951778,8769034109.32778
JAM,1975,2028019.0,4634.16303780129,25.7691134352066,9398170689.75873
JAM,1974,1998313.0,4715.12744584554,24.3238236383846,9422300471.68993
JAM,1973,1966978.0,5001.780278304,31.5018315018315,9838391768.25785
JAM,1972,1935089.0,5379.28765653636,27.3365297755542,10409400371.9993
JAM,1971,1904281.0,4632.13475474968,32.0882719900187,8820886202.90947
JAM,1970,1875637.0,4590.04816286606,31.5393842080458,8609264166.05361
JAM,1969,1849658.0,4153.42998058078,35.156643497532,7682424991.02109
JAM,1968,1825873.0,3985.36418404623,34.8759964570416,7276768858.81705
JAM,1967,1803324.0,3816.00152781402,29.2759201347125,6881487139.14368
JAM,1966,1780522.0,3796.21087277642,28.0188920091907,6759236975.61762
JAM,1965,1756508.0,,26.5120967741936,
JAM,1964,1730739.0,,26.9231284935712,
JAM,1963,1703660.0,,24.1679918036257,
JAM,1962,1676500.0,,26.7176159274194,
JAM,1961,1651067.0,,28.3120319959874,
JAM,1960,1628524.0,,29.7240572853447,
JOR,2020,10203140.0,3241.65747648319,11.8848992125981,33075085064.6047
JOR,2019,10101697.0,3325.80681079341,12.2315864144275,33596292683.1713
JOR,2018,9965322.0,3306.65971467887,17.4968458741502,32951928801.203
JOR,2017,9785840.0,3303.41603422673,21.4309873693762,32326700764.3773
JOR,2016,9554286.0,3314.30305312643,20.0397466980254,31665799260.2431
JOR,2015,9266573.0,3350.39420329696,21.8310305465174,31046672463.6281
JOR,2014,8918822.0,3396.24026014805,22.2308633958586,30290462349.4942
JOR,2013,8518992.0,3439.25226995226,22.3524411345008,29298962573.7051
JOR,2012,8089963.0,3529.52484057875,24.3226578340142,28553725367.863
JOR,2011,7662858.0,3637.87313519345,28.4465151060703,27876505257.0022
JOR,2010,7261541.0,3736.64546207921,30.8538784918828,27133804225.3521
JOR,2009,6893258.0,3847.22466821307,30.7371897380606,26519912221.9571
JOR,2008,6556473.0,3851.36295757823,31.5171326523651,25251357244.5618
JOR,2007,6255290.0,3764.53708196797,30.2677187513253,23548271163.4634
JOR,2006,5991547.0,3633.192886691,28.3400193821977,21768445940.6748
JOR,2005,5765639.0,3492.8707011155,34.1487484706085,20138631536.3088
JOR,2004,5580241.0,3337.06103887609,27.3846098245588,18621604828.6389
JOR,2003,5434036.0,3156.42808122298,20.8404706584779,17152143824.7766
JOR,2002,5317514.0,3096.71933688575,20.0957933335838,16466848427.9607
JOR,2001,5217328.0,2983.61753092197,21.0567201886066,15566511285.37
JOR,2000,5122495.0,2886.72425034262,22.3624775564597,14787230538.7588
JOR,1999,5031754.0,2819.09195289425,21.5708068180988,14184977210.3435
JOR,1998,4943975.0,2775.08194701644,21.8188037124267,13719935769.0006
JOR,1997,4848536.0,2746.96362569739,25.728228275136,13318752029.8843
JOR,1996,4732848.0,2723.98694477707,30.5219240876,12892216163.6142
JOR,1995,4588842.0,2752.03496000712,32.9635977608764,12628653609.949
JOR,1994,4410357.0,2696.21930110501,33.2973208918708,11891289668.1636
JOR,1993,4201559.0,2696.16944558691,36.6296254685158,11328114999.6307
JOR,1992,3977667.0,2725.63070244088,33.4788153296305,10841651299.2859
JOR,1991,3760493.0,2521.24659848662,24.9661933739013,9481130184.88276
JOR,1990,3565888.0,2616.75005818544,30.7968729819319,9331037631.48277
JOR,1989,3399333.0,2752.55573841477,23.2378352859684,9356853555.93268
JOR,1988,3256552.0,3218.56646662662,22.6638661363535,10481429064.0258
JOR,1987,3131800.0,3298.5443979147,22.5514560863415,10330381345.3892
JOR,1986,3015294.0,3348.20669922105,19.8350087905153,10095827570.921
JOR,1985,2900055.0,3299.62172087231,21.054875124647,9569084469.72434
JOR,1984,2784457.0,3532.22241327457,29.9104571398649,9835321424.19927
JOR,1983,2671413.0,3530.18793762822,33.012425836785,9430589949.02321
JOR,1982,2563525.0,3762.2713072603,39.4448148372629,9644676552.94447
JOR,1981,2464870.0,3655.98650414192,46.027472906744,9011531454.46429
JOR,1980,2377997.0,3233.98916398919,37.1737637362637,7690416529.9988
JOR,1979,2303116.0,3003.22900491519,31.5419847328244,6916784772.88425
JOR,1978,2237936.0,2558.46338578631,33.077696756349,5725677315.73308
JOR,1977,2179361.0,2290.92912244765,40.2520278099652,4992761583.22663
JOR,1976,2123180.0,2171.36052118179,34.0913097126741,4610189231.36276
JOR,1975,2065916.0,,,
JOR,1974,2007735.0,,,
JOR,1973,1948443.0,,,
JOR,1972,1883923.0,,,
JOR,1971,1809193.0,,,
JOR,1970,1721315.0,,,
JOR,1969,1617427.0,,,
JOR,1968,1500168.0,,,
JOR,1967,1378995.0,,,
JOR,1966,1267063.0,,,
JOR,1965,1173603.0,,,
JOR,1964,1102404.0,,,
JOR,1963,1050212.0,,,
JOR,1962,1010647.0,,,
JOR,1961,973983.0,,,
JOR,1960,933102.0,,,
JPN,2020,125836021.0,,,
JPN,2019,126264931.0,49000.2560402533,24.5138331315958,6187013947904.92
JPN,2018,126529100.0,48766.1336629216,24.3245471103065,6170335002849.18
JPN,2017,126785797.0,48510.6094087782,24.0100429128257,6150456276847.65
JPN,2016,126994511.0,47403.0469116934,23.4185038873117,6019926762460.57
JPN,2015,127141000.0,47102.5808781498,24.022669586189,5988669235428.84
JPN,2014,127276000.0,46484.1552669134,23.9161003821934,5916317345751.67
JPN,2013,127445000.0,46249.2095886628,23.190909893087,5894230516027.13
JPN,2012,127629000.0,45276.8743353985,22.6544234531794,5778642194552.57
JPN,2011,127833000.0,44538.7261906776,22.1033010214516,5693518985132.88
JPN,2010,128070000.0,44507.6763859172,21.2974856396642,5700098114744.41
JPN,2009,128047000.0,42724.7603699749,21.3236745175189,5470777391094.18
JPN,2008,128063000.0,45165.7879187542,24.5478482788209,5784066298239.42
JPN,2007,128001000.0,45687.2738147647,24.4834472534843,5848016735563.7
JPN,2006,127854000.0,44995.4944919713,24.7486285768839,5752853952776.5
JPN,2005,127773000.0,44393.6263842663,24.7494718895669,5672306823996.86
JPN,2004,127761000.0,43671.6799739123,24.3486227684219,5579537505147.0
JPN,2003,127718000.0,42744.0112850452,24.3972311252197,5459179633303.4
JPN,2002,127445000.0,42190.8048728416,24.6555043526358,5377007127019.29
JPN,2001,127149000.0,42239.1849263634,26.5605108937773,5370670124202.18
JPN,2000,126843000.0,42169.7332837685,27.3071314927113,5348935478913.05
JPN,1999,126631000.0,41097.9596040256,27.1188130205649,5204275722617.37
JPN,1998,126400000.0,41277.0667588528,28.515170866541,5217421238318.99
JPN,1997,126057000.0,41861.7534385914,29.950996222918,5276967053208.52
JPN,1996,125757000.0,41514.897794653,30.8651522070174,5220789001962.18
JPN,1995,125472000.0,40358.0950329602,29.8828563607605,5063810899975.58
JPN,1994,125178000.0,39373.2135311491,29.5448577444926,4928660123402.19
JPN,1993,124829000.0,39095.0542996107,30.6790351530716,4880196533166.11
JPN,1992,124425000.0,39426.1894955079,32.4893678651982,4905603627978.57
JPN,1991,123964000.0,39240.025738333,34.2249920989203,4864350550626.71
JPN,1990,123478000.0,38092.6561979156,34.5105526020787,4703605002006.23
JPN,1989,123069000.0,36436.5167879736,33.8605602209793,4484205684579.13
JPN,1988,122578000.0,34887.6139315953,33.048429357278,4276453940507.09
JPN,1987,122069000.0,32807.1178153021,30.9432162714818,4004732064596.11
JPN,1986,121482000.0,31476.5892695046,29.9707031472995,3823839017637.96
JPN,1985,120837000.0,30625.8280195743,30.0116876344827,3700733180401.3
JPN,1984,120083000.0,29285.5052467816,30.0606459685009,3516691326549.27
JPN,1983,119307000.0,28206.1456521554,30.123035963968,3365190619321.7
JPN,1982,118480000.0,27436.4290949267,31.5966338974174,3250668119166.92
JPN,1981,117661000.0,26741.6011949872,32.7594281456694,3146443538203.38
JPN,1980,116807000.0,25849.0414148185,33.957757880848,3019348980540.71
JPN,1979,115890000.0,25339.6098797006,34.2222718169401,2936607388958.51
JPN,1978,114913000.0,24226.460166085,32.5527169943766,2783935217065.33
JPN,1977,113872000.0,23223.6000626278,32.4921927879321,2644517786331.55
JPN,1976,112775000.0,22463.2894372117,33.536259074393,2533297466281.55
JPN,1975,111573000.0,21837.2635486275,34.5192184275222,2436449005911.01
JPN,1974,110162000.0,21453.7065366413,39.300856971296,2363383219489.48
JPN,1973,108707000.0,22010.5377486608,40.0938865375951,2392699527043.67
JPN,1972,107188000.0,20662.7046487571,37.4165586327539,2214793985890.97
JPN,1971,105697000.0,19328.0090383149,37.6558172098129,2042912571322.77
JPN,1970,103403000.0,18870.09737561,41.094494400733,1951224678930.2
JPN,1969,102219000.0,19012.7985242458,,1943469252349.88
JPN,1968,101011000.0,17105.738370869,,1727867738579.85
JPN,1967,99879000.0,15325.3292553771,,1530678560697.81
JPN,1966,98851000.0,13939.868769028,,1377969967687.19
JPN,1965,97952000.0,12715.1042046338,,1245469887052.29
JPN,1964,96903000.0,12145.8930001261,,1176973469391.22
JPN,1963,95900000.0,10989.6905100713,,1053911319915.84
JPN,1962,94933000.0,10234.4059776878,,971582862679.839
JPN,1961,94055000.0,9484.93361077256,,892105430761.214
JPN,1960,93216000.0,8541.59375739654,,796213203689.476
KAZ,2020,18754440.0,11075.0081569579,,207705575979.177
KAZ,2019,18513673.0,11518.5181248456,27.6275756676616,213250078007.964
KAZ,2018,18276452.0,11165.5730715424,25.258212709599,204067060294.537
KAZ,2017,18037776.0,10867.7387377836,26.3524825267661,196029836978.664
KAZ,2016,17794055.0,10582.7008718461,27.8275828886455,188309161362.177
KAZ,2015,17542806.0,10617.4746550491,27.9079156027413,186260298083.442
KAZ,2014,17288285.0,10646.0344648696,25.7902472414133,184051677948.488
KAZ,2013,17035551.0,10368.4986908402,24.5696053585629,176633088241.242
KAZ,2012,16792090.0,9923.42161744024,25.2296602336096,166634988908.002
KAZ,2011,16557202.0,9603.24407538565,22.9981460184012,159002852011.463
KAZ,2010,16321872.0,9070.48825285747,25.3735490201768,148047348240.643
KAZ,2009,16092822.0,8573.70829393744,29.4145645191248,137975161454.259
KAZ,2008,15776938.0,8641.67003425349,27.5064843034904,136339092346.875
KAZ,2007,15484192.0,8523.76620458622,35.5266994941709,131983632474.924
KAZ,2006,15308085.0,7917.19482516644,33.9007913190431,121197091345.208
KAZ,2005,15147029.0,7227.98294898918,30.9697680425121,109482467339.845
KAZ,2004,15012984.0,6647.69257229674,26.3110896798392,99801702224.8098
KAZ,2003,14909019.0,6107.7088495409,25.703912594675,91059947284.2734
KAZ,2002,14858948.0,5606.85299732022,27.2877232823977,83311937130.8253
KAZ,2001,14858335.0,5106.63416701035,26.8764228364096,75876081175.8857
KAZ,2000,14883626.0,4491.59182333064,18.139048031664,66851172843.1113
KAZ,1999,14928374.0,4078.44099899642,17.7761650475639,60884492569.9522
KAZ,1998,15071640.0,3933.46903079445,15.8045617414779,59283829183.2829
KAZ,1997,15334405.0,3940.944425499,15.5982639039436,60432037903.0941
KAZ,1996,15578227.0,3814.41778826062,16.1466394801284,59421866178.3619
KAZ,1995,15816243.0,3738.32363362938,23.319259704789,59126235002.1253
KAZ,1994,16145766.0,3989.13643377697,28.7040745386673,64407663401.8375
KAZ,1993,16380672.0,4498.77628458824,20.0250823332688,73692978719.2187
KAZ,1992,16439095.0,4936.9912513304,31.5091210613599,81159668194.7893
KAZ,1991,16451711.0,5209.29811817048,,85701867152.9845
KAZ,1990,16348000.0,5890.27604343,,96294232757.9937
KAZ,1989,16249500.0,,,
KAZ,1988,16205998.0,,,
KAZ,1987,16039253.0,,,
KAZ,1986,15852524.0,,,
KAZ,1985,15665594.0,,,
KAZ,1984,15483411.0,,,
KAZ,1983,15303316.0,,,
KAZ,1982,15128090.0,,,
KAZ,1981,14958897.0,,,
KAZ,1980,14796175.0,,,
KAZ,1979,14643133.0,,,
KAZ,1978,14499957.0,,,
KAZ,1977,14359629.0,,,
KAZ,1976,14212145.0,,,
KAZ,1975,14050227.0,,,
KAZ,1974,13869975.0,,,
KAZ,1973,13673014.0,,,
KAZ,1972,13463985.0,,,
KAZ,1971,13250211.0,,,
KAZ,1970,13036140.0,,,
KAZ,1969,12824614.0,,,
KAZ,1968,12611432.0,,,
KAZ,1967,12385706.0,,,
KAZ,1966,12132560.0,,,
KAZ,1965,11841926.0,,,
KAZ,1964,11511856.0,,,
KAZ,1963,11147860.0,,,
KAZ,1962,10756931.0,,,
KAZ,1961,10349422.0,,,
KAZ,1960,9934564.0,,,
KEN,2020,53771300.0,1206.22156699649,15.6662050901405,64860101745.4384
KEN,2019,52573967.0,1237.49764032598,17.4016915185886,65060160105.0758
KEN,2018,51392570.0,1201.47664464992,17.9452901335272,61746972563.536
KEN,2017,50221146.0,1156.43282660612,19.0341652695664,58077381824.1786
KEN,2016,49051531.0,1129.7167657971,18.2554511784349,55414336958.716
KEN,2015,47878339.0,1093.13410176614,21.465956547523,52337445096.8196
KEN,2014,46700063.0,1060.09315456908,22.4316579762145,49506417104.2448
KEN,2013,45519986.0,1032.2751271295,20.1055617490922,46989149335.0829
KEN,2012,44343469.0,1000.82788516793,21.4755978896764,44380180300.2798
KEN,2011,43178270.0,982.980541628428,21.7027588905607,42443399231.1785
KEN,2010,42030684.0,951.687779975318,20.8409019557731,40000088346.8041
KEN,2009,40901798.0,902.124413532378,19.3326228276265,36898510533.1698
KEN,2008,39791984.0,897.601862939316,19.6127114227698,35717358968.4514
KEN,2007,38705934.0,920.649169032969,20.4569783889085,35634585973.7449
KEN,2006,37649039.0,885.809491295772,18.633585404403,33349876084.3647
KEN,2005,36624897.0,855.224993294947,17.6496847904784,31322527291.2531
KEN,2004,35635267.0,829.952968123332,16.962495556485,29575595616.5174
KEN,2003,34678781.0,811.426511604554,16.4821493891933,28139282293.5283
KEN,2002,33751746.0,809.961459883881,15.1382158893462,27337613463.7899
KEN,2001,32848569.0,827.705103949049,18.790340524259,27188928218.7225
KEN,2000,31964557.0,819.615425085923,17.4140906154511,26198643973.2382
KEN,1999,31098763.0,837.411716017199,15.5214148674685,26042468489.8422
KEN,1998,30250488.0,841.494444156291,16.6927164077638,25455617585.0165
KEN,1997,29415660.0,837.810627211753,15.1409881437805,24644752554.4477
KEN,1996,28589456.0,857.94802607577,15.0038226855311,24528267341.7801
KEN,1995,27768297.0,848.147782878256,21.8197611034428,23551619534.8549
KEN,1994,26950508.0,837.003864266319,19.2932429676681,22557679339.9404
KEN,1993,26136217.0,840.941102035769,17.6104350597216,21979019127.026
KEN,1992,25326080.0,864.786933233222,16.9208390832406,21901663054.0192
KEN,1991,24521714.0,900.35210195935,20.9705148585975,22078176743.546
KEN,1990,23724574.0,917.408205303093,24.1640928963226,21765118854.9204
KEN,1989,22935088.0,910.806340512849,24.8620776143297,20889423570.6202
KEN,1988,22153685.0,900.68687303048,25.4490410212095,19953533268.7522
KEN,1987,21382111.0,878.68192588546,24.2894328729648,18788074472.9767
KEN,1986,20622560.0,859.986406518911,21.7680371734426,17735121267.6206
KEN,1985,19877078.0,832.487600153862,25.3248237306024,16547420962.2911
KEN,1984,19146403.0,828.622023040784,19.8110319511085,15865131187.8141
KEN,1983,18431760.0,845.902242115701,20.9250655214958,15591467110.1385
KEN,1982,17736326.0,867.710946599728,21.8602148394683,15390004222.6614
KEN,1981,17063870.0,888.520484806862,22.9134416924665,15161598045.0813
KEN,1980,16417203.0,889.93678999381,24.5071406229961,14610272938.4967
KEN,1979,15797771.0,875.853756667096,18.1327783022916,13836537077.3165
KEN,1978,15205381.0,845.583270880575,29.7892893210325,12857415800.9653
KEN,1977,14638887.0,821.518166775819,23.7233211462982,12026111611.8784
KEN,1976,14096258.0,779.454116137355,20.2442178040726,10987386320.2341
KEN,1975,13575898.0,792.265240955199,18.1398934570068,10755712100.1532
KEN,1974,13077341.0,815.276946896821,25.7556330724993,10661654644.0086
KEN,1973,12600799.0,813.053758265435,25.811225663213,10245126984.0973
KEN,1972,12146070.0,796.5254022274,22.3173000265745,9674653292.23215
KEN,1971,11713046.0,705.462342917229,23.9159870264823,8263112873.85728
KEN,1970,11301394.0,598.457426165572,24.3966751650194,6763403165.32304
KEN,1969,10910677.0,650.156172324036,19.3721800902371,7093643995.7839
KEN,1968,10539909.0,623.408574976061,20.048828933212,6570669650.06736
KEN,1967,10187487.0,597.294373013894,20.1726487960018,6084928660.25219
KEN,1966,9851453.0,597.58202259624,18.6102406094926,5887051209.2518
KEN,1965,9530163.0,538.425869461213,14.3939448355625,5131286299.38208
KEN,1964,9222692.0,545.418230933488,13.0642044886443,5030224355.08443
KEN,1963,8928510.0,536.742593415145,,4792311612.73305
KEN,1962,8647002.0,509.491640052396,,4405575230.51635
KEN,1961,8377693.0,480.433426265422,,4024923752.18984
KEN,1960,8120082.0,537.460880686291,,4364226422.9649
KGZ,2020,6591600.0,1000.21308341453,29.0087566610874,6593004560.63523
KGZ,2019,6456200.0,1117.47767505037,36.1485905327178,7214659365.66022
KGZ,2018,6322800.0,1090.86775396793,36.0166291525462,6897338634.78843
KGZ,2017,6198200.0,1072.49369429782,32.9020914624365,6647530415.99676
KGZ,2016,6079500.0,1043.9511116044,33.9391792937351,6346700782.99898
KGZ,2015,5956900.0,1021.16079129289,34.6714692626578,6082952717.65261
KGZ,2014,5835500.0,1003.51040394866,36.7567270785188,5855984962.24243
KGZ,2013,5719600.0,984.239033486154,33.8988355585277,5629453575.9274
KGZ,2012,5607200.0,905.165668147783,34.961073696667,5075444934.43825
KGZ,2011,5514600.0,921.177038530965,25.4729638297404,5079922896.68286
KGZ,2010,5447900.0,880.037775119109,27.4015935976563,4794357795.07139
KGZ,2009,5383300.0,894.817956434206,27.2703554118343,4817073504.87226
KGZ,2008,5318700.0,880.278819034262,28.9489600349802,4681938954.79753
KGZ,2007,5268400.0,819.806295489809,26.6429970323691,4319067487.15851
KGZ,2006,5218400.0,762.520115354481,24.195760812161,3979134969.96582
KGZ,2005,5162600.0,747.565615514788,16.4182074783546,3859382246.65664
KGZ,2004,5104700.0,757.374178171834,14.4883927729206,3866167967.31376
KGZ,2003,5043300.0,716.264330858347,11.8300159529947,3612335899.8179
KGZ,2002,4990700.0,676.269728295448,17.6066915405722,3375059333.00409
KGZ,2001,4945100.0,682.624041964035,17.9992826544492,3375644149.91635
KGZ,2000,4898400.0,654.311985285725,20.010037072908,3205081828.7236
KGZ,1999,4840400.0,627.969758185568,18.0262186115214,3039624817.52142
KGZ,1998,4769000.0,614.892358498177,15.4440719221565,2932421657.67781
KGZ,1997,4696400.0,611.424346357888,21.6801311360015,2871493300.23518
KGZ,1996,4628400.0,564.441522955022,25.1973349630117,2612461144.84502
KGZ,1995,4560400.0,534.958730931958,18.3405491449418,2439625796.5421
KGZ,1994,4515100.0,571.312970131792,9.01307907348243,2579535191.44205
KGZ,1993,4516700.0,714.648968048456,11.6663865389284,3227854993.98446
KGZ,1992,4515400.0,845.574920374612,19.9244570349386,3818108995.45952
KGZ,1991,4463600.0,992.765015280232,15.3513513513514,4431305922.20484
KGZ,1990,4391200.0,1096.21581337475,24.0654205607477,4813702879.6912
KGZ,1989,4307500.0,1057.22522453207,35.4666666666667,4553997654.67191
KGZ,1988,4218400.0,1050.25614328672,31.0850439882698,4430400514.84069
KGZ,1987,4144600.0,944.308337201371,31.2703583061889,3913780334.3648
KGZ,1986,4066500.0,931.698682816294,,3788752693.67246
KGZ,1985,3990300.0,,,
KGZ,1984,3916400.0,,,
KGZ,1983,3838300.0,,,
KGZ,1982,3759300.0,,,
KGZ,1981,3685800.0,,,
KGZ,1980,3617400.0,,,
KGZ,1979,3552000.0,,,
KGZ,1978,3487100.0,,,
KGZ,1977,3423900.0,,,
KGZ,1976,3358700.0,,,
KGZ,1975,3292400.0,,,
KGZ,1974,3223900.0,,,
KGZ,1973,3153800.0,,,
KGZ,1972,3088200.0,,,
KGZ,1971,3022300.0,,,
KGZ,1970,2959900.0,,,
KGZ,1969,2894800.0,,,
KGZ,1968,2818300.0,,,
KGZ,1967,2736500.0,,,
KGZ,1966,2655300.0,,,
KGZ,1965,2573300.0,,,
KGZ,1964,2495300.0,,,
KGZ,1963,2413700.0,,,
KGZ,1962,2333400.0,,,
KGZ,1961,2255900.0,,,
KGZ,1960,2172300.0,,,
KHM,2020,16718971.0,1212.02549983639,25.4516403982427,20263819183.0251
KHM,2019,16486542.0,1268.9716022912,24.2334887288228,20920953617.9811
KHM,2018,16249795.0,1202.62508208035,23.4482561757943,19542411045.6639
KHM,2017,16009413.0,1135.84440687484,22.8919679913131,18184202213.3993
KHM,2016,15766290.0,1079.50595749142,22.7058326479832,17019803982.5375
KHM,2015,15521435.0,1025.3834858924,22.4529981979844,15915423126.3523
KHM,2014,15274506.0,972.742537251744,22.0945001882265,14858161721.707
KHM,2013,15026330.0,922.89032849377,20.0089169476731,13867654629.7558
KHM,2012,14780454.0,873.949283306053,18.5113423139542,12917367180.2381
KHM,2011,14541421.0,827.777127675278,17.0979145505457,12037055707.697
KHM,2010,14312205.0,785.502667057281,17.3676571968454,11242275198.9706
KHM,2009,14093605.0,752.796427225648,21.3599103751508,10609615490.7295
KHM,2008,13883835.0,763.508443046253,18.616727856372,10600425244.3611
KHM,2007,13679953.0,726.287460439872,21.1972913260265,9935578323.3068
KHM,2006,13477705.0,668.876687931768,22.5169764544289,9014922681.32142
KHM,2005,13273355.0,613.133283216174,20.2346788925845,8138335730.44382
KHM,2004,13066475.0,549.969513611878,17.8262509076941,7186162900.37177
KHM,2003,12856171.0,506.582702617649,22.0692784909045,6512713850.49464
KHM,2002,12637719.0,474.941332760689,20.0207687623888,6002175104.91508
KHM,2001,12405411.0,453.968907959191,18.7353431307627,5631670884.45494
KHM,2000,12155241.0,428.404130889013,17.5289931980863,5207355456.3515
